,per_tst,Acuracia,Recall,Precision
61,0.7,0.6266666666666667,0.5800552104899932,0.6266666666666667
62,0.7,0.64,0.6414163011695907,0.64
63,0.7,0.3466666666666667,0.12017777777777779,0.3466666666666667
64,0.7,0.34,0.1156,0.34
65,0.7,0.3333333333333333,0.20520053260758236,0.3333333333333333
66,0.7,0.34,0.1156,0.34
67,0.7,0.30666666666666664,0.18445777111444278,0.30666666666666664
68,0.7,0.6666666666666666,0.6697844433030874,0.6666666666666666
69,0.7,0.58,0.6161417069243157,0.58
70,0.8,0.5581395348837209,0.5398778079936651,0.5581395348837209
71,0.8,0.5930232558139535,0.5954390593446681,0.5930232558139535
72,0.8,0.5930232558139535,0.5986777167894459,0.5930232558139535
73,0.8,0.27906976744186046,0.07787993510005407,0.27906976744186046
74,0.8,0.37209302325581395,0.2493915630070308,0.37209302325581395
75,0.8,0.29651162790697677,0.09277357682979027,0.29651162790697677
76,0.8,0.5697674418604651,0.5729183759936515,0.5697674418604651
77,0.8,0.3372093023255814,0.11371011357490536,0.3372093023255814
78,0.8,0.6395348837209303,0.6229917986743062,0.6395348837209303
79,0.8,0.6627906976744186,0.6362895941038785,0.6627906976744186
80,0.9,0.3471502590673575,0.12051330237053344,0.3471502590673575
81,0.9,0.32642487046632124,0.12147189276963948,0.32642487046632124
82,0.9,0.5233160621761658,0.482977911098991,0.5233160621761658
83,0.9,0.6113989637305699,0.5827688302406901,0.6113989637305699
84,0.9,0.5233160621761658,0.5451552667103409,0.5233160621761658
85,0.9,0.2849740932642487,0.12398223538119912,0.2849740932642487
86,0.9,0.43005181347150256,0.4612409853377984,0.43005181347150256
87,0.9,0.2538860103626943,0.1768330978175538,0.2538860103626943
88,0.9,0.35233160621761656,0.22882181668118665,0.35233160621761656
89,0.9,0.5077720207253886,0.42390534571410693,0.5077720207253886
